source_id,target_id,relationship_type,weight,interaction_freq,src_revenue,src_debt_ratio,src_liquidity,src_legal_cases,src_credit_score,src_bankrupt,tgt_revenue,tgt_debt_ratio,tgt_liquidity,tgt_legal_cases,tgt_credit_score,tgt_bankrupt
E00205,E01259,supplier,0.51,11,2915030,0.56,1.4,0,619,0,1081219,0.82,1.38,0,690,0
E01779,E01259,parent_company,0.88,25,3985848,0.94,0.61,4,589,0,1081219,0.82,1.38,0,690,0
E01461,E01259,co-investor,0.76,45,4680810,0.65,1.55,2,779,0,1081219,0.82,1.38,0,690,0
E00205,E00416,supplier,0.42,44,2915030,0.56,1.4,0,619,0,6362890,0.77,0.6,3,771,0
E01271,E00416,parent_company,0.24,49,6056136,0.26,1.38,1,516,1,6362890,0.77,0.6,3,771,0
E01382,E00750,shared_director,0.44,26,3632080,0.47,0.56,1,791,0,9577364,0.55,0.85,2,713,0
E00879,E00750,co-investor,0.97,42,7575964,0.41,0.8,1,846,0,9577364,0.55,0.85,2,713,0
E01382,E02774,co-investor,0.55,33,3632080,0.47,0.56,1,791,0,3637889,0.27,1.28,1,562,0
E01371,E02774,shared_director,0.57,47,9666488,0.48,1.26,1,812,0,3637889,0.27,1.28,1,562,0
E01194,E02774,shared_director,0.22,12,6222287,0.55,1.99,1,645,0,3637889,0.27,1.28,1,562,0
E02622,E02774,co-investor,0.65,19,4954844,0.57,1.64,1,798,0,3637889,0.27,1.28,1,562,0
E00187,E00752,parent_company,0.21,39,6633397,0.67,1.1,1,715,0,4582079,0.75,0.56,1,746,0
E00552,E00752,supplier,0.24,1,8105123,0.66,1.6,1,544,0,4582079,0.75,0.56,1,746,0
E00273,E00752,co-investor,0.25,48,3318182,0.99,0.92,0,709,1,4582079,0.75,0.56,1,746,0
E01215,E00752,parent_company,0.85,11,3441696,0.19,1.14,0,640,0,4582079,0.75,0.56,1,746,0
E00750,E00752,shared_director,0.47,31,9577364,0.55,0.85,2,713,0,4582079,0.75,0.56,1,746,0
E01269,E00752,co-investor,0.61,30,4468460,0.94,1.41,2,590,0,4582079,0.75,0.56,1,746,0
E01122,E01113,shared_director,0.15,25,2366502,0.48,1.08,0,591,0,4195866,0.64,1.82,1,670,0
E00397,E01113,supplier,0.5,27,6049777,0.72,1.59,2,671,0,4195866,0.64,1.82,1,670,0
E02743,E01113,parent_company,0.89,41,5436050,0.53,1.19,4,780,0,4195866,0.64,1.82,1,670,0
E02267,E02214,supplier,0.76,44,8182038,0.36,1.77,1,565,1,7108863,0.94,1.23,0,713,0
E01530,E02214,parent_company,0.8,35,3515540,0.87,1.47,0,781,0,7108863,0.94,1.23,0,713,0
E00527,E02214,shared_director,0.37,46,2846678,0.87,0.59,1,792,1,7108863,0.94,1.23,0,713,0
E01142,E02214,co-investor,0.56,18,6501173,0.27,1.17,3,769,0,7108863,0.94,1.23,0,713,0
E01312,E02214,co-investor,0.17,45,2027445,0.44,0.63,2,599,0,7108863,0.94,1.23,0,713,0
E00772,E02214,co-investor,0.3,1,9121117,0.97,1.37,3,663,0,7108863,0.94,1.23,0,713,0
E02167,E02214,parent_company,0.68,29,1595573,0.37,1.1,1,741,0,7108863,0.94,1.23,0,713,0
E00331,E00027,supplier,0.26,6,4737923,0.45,1.82,2,597,0,5361061,0.12,1.41,0,505,1
E01880,E00027,co-investor,0.17,8,2963500,0.94,0.88,1,713,0,5361061,0.12,1.41,0,505,1
E01048,E00027,shared_director,0.12,26,6073487,0.2,1.81,1,692,0,5361061,0.12,1.41,0,505,1
E00830,E00027,parent_company,0.81,22,5718418,0.46,0.88,2,812,0,5361061,0.12,1.41,0,505,1
E00331,E01945,supplier,0.12,18,4737923,0.45,1.82,2,597,0,6097757,0.2,0.79,2,607,0
E02003,E01945,parent_company,0.54,23,7793193,0.22,1.74,0,572,0,6097757,0.2,0.79,2,607,0
E02723,E01945,parent_company,0.64,20,5690150,0.65,1.09,1,743,0,6097757,0.2,0.79,2,607,0
E00120,E01945,parent_company,0.51,4,2173951,0.54,1.67,2,827,0,6097757,0.2,0.79,2,607,0
E02501,E02068,co-investor,0.9,22,7992204,0.18,2.0,3,811,0,4415480,0.32,1.47,2,660,0
E02009,E02068,co-investor,0.59,35,7148494,0.17,0.94,4,752,0,4415480,0.32,1.47,2,660,0
E02501,E01828,supplier,0.16,17,7992204,0.18,2.0,3,811,0,4121988,0.66,1.66,4,769,0
E00780,E01828,shared_director,0.81,2,447252,0.37,0.69,1,526,0,4121988,0.66,1.66,4,769,0
E01425,E00122,shared_director,0.74,12,1694162,0.7,1.21,3,525,0,660244,0.32,1.74,1,659,0
E00767,E00122,parent_company,0.77,37,5217691,0.89,0.81,3,558,0,660244,0.32,1.74,1,659,0
E02615,E00122,parent_company,0.58,22,7145773,0.32,0.71,3,611,0,660244,0.32,1.74,1,659,0
E01425,E01985,co-investor,0.56,40,1694162,0.7,1.21,3,525,0,4612101,0.21,1.51,1,801,0
E02211,E00195,shared_director,0.47,21,4151102,0.37,0.53,1,571,0,6636969,0.11,1.35,0,597,0
E01311,E00195,parent_company,0.14,4,1920666,0.83,0.62,1,548,1,6636969,0.11,1.35,0,597,0
E00742,E00195,co-investor,0.22,29,3586486,0.55,1.15,1,742,0,6636969,0.11,1.35,0,597,0
E00721,E00648,supplier,0.54,8,100000,0.78,1.88,3,566,1,3577402,0.62,1.75,1,724,0
E00291,E02332,supplier,0.21,34,6004833,0.36,1.88,2,522,0,5969757,0.29,0.8,0,558,0
E01717,E00815,co-investor,0.31,8,3928081,0.15,1.27,2,579,1,6214262,0.45,1.52,0,748,0
E00654,E00815,parent_company,0.22,10,6402746,0.68,0.97,2,661,0,6214262,0.45,1.52,0,748,0
E01717,E02864,co-investor,0.53,31,3928081,0.15,1.27,2,579,1,6192794,0.99,1.28,2,588,0
E01336,E00933,supplier,0.31,27,7254716,0.43,1.28,1,837,0,4300775,0.62,0.74,1,591,0
E01336,E01680,shared_director,0.25,14,7254716,0.43,1.28,1,837,0,3501937,0.15,0.72,1,608,1
E01105,E01680,co-investor,0.12,49,4793953,0.71,0.53,0,540,0,3501937,0.15,0.72,1,608,1
E01402,E01680,co-investor,0.96,30,4730462,0.52,1.09,2,802,0,3501937,0.15,0.72,1,608,1
E02658,E01680,co-investor,0.54,11,2508812,0.79,0.55,2,688,0,3501937,0.15,0.72,1,608,1
E01336,E01654,shared_director,0.12,41,7254716,0.43,1.28,1,837,0,100000,0.56,1.01,2,741,0
E01131,E01654,supplier,0.35,2,1590242,0.78,1.39,1,802,0,100000,0.56,1.01,2,741,0
E01858,E01654,shared_director,0.52,43,5569737,0.11,1.77,1,773,0,100000,0.56,1.01,2,741,0
E01864,E00730,shared_director,0.44,30,3498794,0.59,1.27,1,817,0,5586538,0.25,1.57,1,760,0
E00538,E00730,parent_company,0.43,45,5711101,0.37,1.4,0,657,0,5586538,0.25,1.57,1,760,0
E01864,E02746,shared_director,0.66,17,3498794,0.59,1.27,1,817,0,5676504,0.7,1.27,1,644,0
E02174,E02746,parent_company,0.42,4,3839712,0.4,0.53,1,577,0,5676504,0.7,1.27,1,644,0
E02295,E02746,parent_company,0.75,43,7858234,0.82,1.19,1,586,0,5676504,0.7,1.27,1,644,0
E01714,E00702,co-investor,0.3,19,6848323,0.33,1.11,1,689,0,5927944,0.28,1.8,4,745,0
E02708,E00702,shared_director,0.89,5,4519694,0.43,0.56,6,501,0,5927944,0.28,1.8,4,745,0
E00265,E00702,supplier,0.6,36,6086998,0.8,1.82,1,695,1,5927944,0.28,1.8,4,745,0
E01714,E01054,co-investor,0.23,28,6848323,0.33,1.11,1,689,0,6312721,0.2,0.5,1,641,0
E00096,E01054,supplier,0.67,47,5059967,0.7,1.34,0,612,1,6312721,0.2,0.5,1,641,0
E01406,E01054,shared_director,0.46,29,4561112,0.96,1.58,2,631,0,6312721,0.2,0.5,1,641,0
E00083,E01054,supplier,0.97,11,2644943,0.38,1.9,2,587,0,6312721,0.2,0.5,1,641,0
E02473,E00643,parent_company,0.62,36,6464469,0.21,0.56,2,555,1,5605370,0.44,1.36,2,547,0
E02195,E00643,shared_director,0.23,44,2628278,0.42,0.61,0,626,0,5605370,0.44,1.36,2,547,0
E02676,E00643,shared_director,0.54,44,1822363,0.34,1.97,2,595,0,5605370,0.44,1.36,2,547,0
E00705,E00643,parent_company,0.76,47,6136882,0.16,1.41,0,771,0,5605370,0.44,1.36,2,547,0
E01547,E00643,parent_company,0.4,29,6074181,0.88,0.62,2,557,0,5605370,0.44,1.36,2,547,0
E02473,E01845,co-investor,0.8,46,6464469,0.21,0.56,2,555,1,5815753,0.27,1.28,2,728,0
E00840,E01845,shared_director,0.15,43,4337087,0.18,1.49,2,638,0,5815753,0.27,1.28,2,728,0
E02473,E01817,co-investor,0.19,17,6464469,0.21,0.56,2,555,1,4345763,0.83,1.56,1,757,1
E00230,E01817,supplier,0.38,35,3390426,0.28,1.57,1,595,0,4345763,0.83,1.56,1,757,1
E00518,E01817,co-investor,0.32,6,3165680,0.25,1.07,1,677,0,4345763,0.83,1.56,1,757,1
E00941,E00355,shared_director,0.87,32,2178351,0.16,1.68,0,667,0,6901005,0.23,0.55,3,592,0
E02678,E00355,co-investor,0.61,21,3809793,0.53,1.55,1,620,0,6901005,0.23,0.55,3,592,0
E00941,E02733,co-investor,0.35,36,2178351,0.16,1.68,0,667,0,4251639,0.97,1.75,3,780,0
E01843,E02733,shared_director,0.23,47,8229953,0.77,0.93,4,518,0,4251639,0.97,1.75,3,780,0
E02325,E02733,parent_company,0.35,48,3359646,0.94,0.66,1,648,1,4251639,0.97,1.75,3,780,0
E01183,E02733,shared_director,0.97,20,7443601,0.13,1.82,1,608,0,4251639,0.97,1.75,3,780,0
E01422,E02733,supplier,0.84,50,4734966,0.57,1.16,1,592,0,4251639,0.97,1.75,3,780,0
E00941,E02591,co-investor,0.97,4,2178351,0.16,1.68,0,667,0,6856090,0.54,0.86,2,539,0
E00887,E02327,co-investor,0.79,45,5555966,0.31,1.41,4,617,0,4063132,0.74,1.65,1,715,0
E00976,E02327,supplier,0.24,8,4971960,0.86,1.37,0,551,0,4063132,0.74,1.65,1,715,0
E01453,E02327,supplier,0.72,2,3283100,0.41,0.82,1,768,1,4063132,0.74,1.65,1,715,0
E02374,E02131,co-investor,0.85,8,6012733,0.45,1.68,0,786,0,3039477,0.59,1.26,2,501,0
E02383,E02131,parent_company,0.21,47,1511338,0.49,1.3,2,636,0,3039477,0.59,1.26,2,501,0
E01997,E02131,supplier,0.57,33,7578793,0.74,1.1,1,621,0,3039477,0.59,1.26,2,501,0
E02276,E02131,supplier,0.53,44,2779992,0.89,1.57,2,552,0,3039477,0.59,1.26,2,501,0
E01712,E00182,supplier,0.99,47,4851578,0.18,1.22,2,712,0,7288270,0.47,1.0,1,719,0
E02854,E01950,co-investor,0.86,9,5378222,0.51,1.11,1,771,0,3421109,0.75,1.54,4,784,0
E00776,E01950,supplier,0.21,35,3274189,0.87,1.91,0,819,1,3421109,0.75,1.54,4,784,0
E01643,E01950,shared_director,0.72,23,1919504,0.19,0.7,2,623,0,3421109,0.75,1.54,4,784,0
E00066,E01435,supplier,0.94,46,6033338,0.94,1.01,1,846,0,2789293,0.71,1.73,2,553,1
E00055,E01435,co-investor,0.21,43,1994469,0.68,0.71,0,809,0,2789293,0.71,1.73,2,553,1
E02568,E02781,shared_director,0.99,34,2708198,0.95,0.69,3,837,0,5247834,0.12,0.75,3,833,0
E01162,E02781,parent_company,0.83,2,5428901,0.21,1.27,1,727,0,5247834,0.12,0.75,3,833,0
E01599,E02781,shared_director,0.19,50,4830220,0.8,1.07,4,637,1,5247834,0.12,0.75,3,833,0
E02568,E00941,parent_company,0.13,1,2708198,0.95,0.69,3,837,0,2178351,0.16,1.68,0,667,0
E01808,E00941,shared_director,0.98,49,1926952,0.8,1.6,2,665,0,2178351,0.16,1.68,0,667,0
E02619,E00941,parent_company,0.17,16,4581957,0.93,1.43,0,696,0,2178351,0.16,1.68,0,667,0
E01356,E00941,co-investor,0.11,45,3314514,0.39,0.96,2,724,0,2178351,0.16,1.68,0,667,0
E02152,E00941,supplier,0.47,16,6992017,0.34,0.58,1,659,0,2178351,0.16,1.68,0,667,0
E01745,E01106,parent_company,0.81,6,2765717,0.69,1.78,0,820,0,7450264,0.7,1.34,1,758,0
E01745,E00070,parent_company,0.85,31,2765717,0.69,1.78,0,820,0,5316511,0.89,0.61,2,626,0
E00158,E00070,shared_director,0.16,19,1492852,0.15,1.3,0,506,0,5316511,0.89,0.61,2,626,0
E02722,E00070,co-investor,0.37,29,5477658,0.23,1.79,1,521,0,5316511,0.89,0.61,2,626,0
E01745,E01182,parent_company,0.22,6,2765717,0.69,1.78,0,820,0,2773891,0.96,1.46,4,657,0
E01639,E01182,supplier,0.58,22,1947458,0.78,1.2,0,591,0,2773891,0.96,1.46,4,657,0
E02138,E01182,supplier,0.3,24,6530552,0.47,1.07,0,836,0,2773891,0.96,1.46,4,657,0
E02542,E00407,supplier,0.83,7,3685030,0.5,1.62,0,570,0,6977765,0.92,1.81,2,592,0
E02787,E02337,co-investor,0.28,42,4556622,0.65,1.36,0,822,0,6649498,0.46,1.92,0,621,0
E00861,E02337,supplier,0.12,10,5060957,0.58,0.53,0,722,0,6649498,0.46,1.92,0,621,0
E01415,E00341,parent_company,0.77,34,6745838,0.8,1.78,0,848,0,7243706,0.24,1.07,1,620,0
E01728,E00341,shared_director,1.0,35,3930533,0.82,0.75,2,799,0,7243706,0.24,1.07,1,620,0
E01461,E00341,supplier,0.19,32,4680810,0.65,1.55,2,779,0,7243706,0.24,1.07,1,620,0
E02862,E00341,parent_company,1.0,6,5137691,0.25,1.43,0,517,1,7243706,0.24,1.07,1,620,0
E01415,E00398,parent_company,0.64,37,6745838,0.8,1.78,0,848,0,8563250,0.38,1.18,0,711,0
E01658,E00398,supplier,0.15,32,2947560,0.62,0.99,3,725,0,8563250,0.38,1.18,0,711,0
E00358,E02535,co-investor,0.51,32,4942150,0.98,1.92,2,612,0,6271323,0.99,1.36,2,548,0
E01886,E02535,shared_director,0.55,28,5329820,0.97,1.56,0,730,0,6271323,0.99,1.36,2,548,0
E00607,E02033,parent_company,0.89,34,4432116,0.14,0.66,1,790,0,2255250,1.0,1.01,1,786,0
E01403,E02033,supplier,0.23,25,5060381,0.32,0.89,2,529,0,2255250,1.0,1.01,1,786,0
E02175,E02033,parent_company,0.44,26,7738509,0.77,1.66,3,706,0,2255250,1.0,1.01,1,786,0
E02457,E02033,co-investor,0.77,35,5707095,0.12,1.9,0,575,0,2255250,1.0,1.01,1,786,0
E00952,E00876,supplier,0.42,12,7780999,0.17,1.36,1,848,0,4960753,0.79,1.56,2,611,1
E01163,E00876,supplier,0.56,20,6468609,0.22,1.51,1,846,0,4960753,0.79,1.56,2,611,1
E01348,E00876,shared_director,0.61,21,6746338,0.48,1.92,0,516,0,4960753,0.79,1.56,2,611,1
E01738,E00876,parent_company,0.44,12,5079872,0.62,1.94,1,562,1,4960753,0.79,1.56,2,611,1
E02419,E00876,supplier,0.43,34,4946336,0.98,1.11,3,611,1,4960753,0.79,1.56,2,611,1
E00952,E01422,shared_director,0.3,13,7780999,0.17,1.36,1,848,0,4734966,0.57,1.16,1,592,0
E02855,E01185,co-investor,0.13,37,3544655,0.52,1.06,3,811,0,2971162,0.25,1.87,0,694,0
E02543,E01185,parent_company,0.1,31,1135665,0.85,0.7,2,809,0,2971162,0.25,1.87,0,694,0
E00171,E01185,parent_company,0.15,39,5359690,0.85,0.52,2,662,0,2971162,0.25,1.87,0,694,0
E01789,E01185,supplier,0.68,43,3342969,0.61,0.99,1,804,0,2971162,0.25,1.87,0,694,0
E02855,E00582,supplier,0.39,48,3544655,0.52,1.06,3,811,0,3031455,0.98,1.54,0,511,1
E01699,E00582,shared_director,0.49,11,6136960,0.68,1.94,0,627,0,3031455,0.98,1.54,0,511,1
E02855,E01224,co-investor,0.66,33,3544655,0.52,1.06,3,811,0,3694206,0.27,0.8,1,756,0
E00380,E01224,supplier,0.12,36,6991504,0.28,1.58,2,796,0,3694206,0.27,0.8,1,756,0
E00541,E01256,parent_company,0.81,15,7093840,0.64,0.55,2,689,0,3708861,0.99,0.76,3,627,0
E02469,E01256,shared_director,0.48,11,5303755,0.46,0.65,3,638,0,3708861,0.99,0.76,3,627,0
E02085,E01256,co-investor,0.69,26,7669806,0.34,1.3,0,846,0,3708861,0.99,0.76,3,627,0
E00541,E00515,supplier,0.32,3,7093840,0.64,0.55,2,689,0,7146174,0.86,1.46,1,562,0
E02669,E00515,co-investor,0.61,29,5049715,0.47,1.07,0,829,0,7146174,0.86,1.46,1,562,0
E00837,E00515,supplier,0.26,36,6158885,0.56,0.53,0,845,0,7146174,0.86,1.46,1,562,0
E00541,E01496,co-investor,0.82,31,7093840,0.64,0.55,2,689,0,8204506,0.7,1.42,1,793,0
E02534,E00659,co-investor,0.26,12,6310081,0.14,1.38,3,529,0,2654793,0.28,1.49,2,549,0
E00458,E00659,co-investor,0.59,35,3628779,0.46,0.66,4,631,0,2654793,0.28,1.49,2,549,0
E01892,E00659,parent_company,0.76,2,1680488,0.51,1.47,2,804,0,2654793,0.28,1.49,2,549,0
E00756,E02704,shared_director,0.58,43,2657916,0.51,0.6,1,510,0,1523776,0.22,1.99,3,652,0
E01346,E02704,co-investor,0.72,1,5560242,0.64,1.33,0,613,0,1523776,0.22,1.99,3,652,0
E00087,E02704,shared_director,0.58,1,4700244,0.68,0.67,1,568,0,1523776,0.22,1.99,3,652,0
E00701,E02704,supplier,0.15,26,4230316,0.94,1.9,0,760,1,1523776,0.22,1.99,3,652,0
E02186,E01236,supplier,0.93,26,2873964,0.6,1.86,0,652,0,5685630,0.25,0.55,3,633,0
E01684,E01236,shared_director,0.98,7,7267246,0.61,1.91,1,846,0,5685630,0.25,0.55,3,633,0
E02320,E01236,co-investor,0.18,19,7076755,0.11,1.69,4,581,1,5685630,0.25,0.55,3,633,0
E02046,E01260,supplier,0.35,32,7210121,0.51,1.83,1,802,0,6465298,0.2,0.97,0,736,0
E00614,E01260,supplier,0.95,37,6502751,0.43,1.97,2,575,1,6465298,0.2,0.97,0,736,0
E02913,E01260,parent_company,0.9,44,5796898,0.3,1.79,2,588,1,6465298,0.2,0.97,0,736,0
E00018,E02238,co-investor,0.68,19,7017205,0.26,1.01,1,782,0,5890172,0.51,0.96,0,567,0
E00797,E02238,supplier,0.41,11,5177293,0.75,1.85,2,670,0,5890172,0.51,0.96,0,567,0
E02074,E02238,co-investor,0.68,2,3377485,0.73,1.27,0,583,0,5890172,0.51,0.96,0,567,0
E02632,E02238,shared_director,0.52,31,5154289,0.47,1.29,0,616,0,5890172,0.51,0.96,0,567,0
E02343,E02238,parent_company,0.69,30,6270892,0.24,0.77,1,690,0,5890172,0.51,0.96,0,567,0
E00312,E02238,parent_company,0.22,48,5427260,0.84,1.5,0,651,0,5890172,0.51,0.96,0,567,0
E00018,E00349,shared_director,0.69,16,7017205,0.26,1.01,1,782,0,6795777,0.96,0.54,2,769,1
E02350,E00349,shared_director,0.71,24,6847940,0.21,1.31,1,661,0,6795777,0.96,0.54,2,769,1
E00953,E00349,supplier,0.75,23,2777173,0.28,1.14,0,838,0,6795777,0.96,0.54,2,769,1
E02898,E00349,parent_company,0.23,49,7155803,0.68,0.8,2,582,1,6795777,0.96,0.54,2,769,1
E01962,E00349,co-investor,0.39,23,6916953,0.92,1.19,1,542,0,6795777,0.96,0.54,2,769,1
E00018,E00091,co-investor,0.22,6,7017205,0.26,1.01,1,782,0,4276218,0.79,0.86,3,668,1
E01942,E00026,shared_director,0.33,16,2405662,0.8,1.69,2,785,0,350560,0.28,0.9,1,843,0
E01811,E02664,parent_company,0.95,37,8328634,0.8,0.65,2,527,1,3686089,0.57,0.83,0,786,0
E00572,E01718,supplier,0.74,34,6450302,0.76,1.86,0,751,1,6080048,0.55,1.6,1,727,0
E00646,E01718,parent_company,0.26,34,6126690,0.71,1.6,0,655,0,6080048,0.55,1.6,1,727,0
E02530,E00239,parent_company,0.33,33,5139858,0.96,1.61,1,533,1,9619445,0.16,0.92,2,646,1
E00009,E00239,supplier,0.27,38,4304946,0.56,1.85,0,838,0,9619445,0.16,0.92,2,646,1
E01139,E00802,supplier,0.18,29,4556278,0.62,1.31,4,790,0,4090359,0.8,1.38,3,525,0
E02020,E00802,supplier,0.58,30,5621182,0.86,1.96,1,580,0,4090359,0.8,1.38,3,525,0
E02759,E00802,co-investor,0.52,32,8985665,0.92,1.24,1,568,0,4090359,0.8,1.38,3,525,0
E01139,E02410,shared_director,0.37,6,4556278,0.62,1.31,4,790,0,2397312,0.13,1.84,3,542,0
E02812,E02410,co-investor,0.5,40,2860209,0.14,1.75,0,656,0,2397312,0.13,1.84,3,542,0
E01350,E02410,shared_director,0.49,5,2654816,0.18,1.96,0,816,0,2397312,0.13,1.84,3,542,0
E00797,E01714,parent_company,0.48,10,5177293,0.75,1.85,2,670,0,6848323,0.33,1.11,1,689,0
E02308,E01714,supplier,0.33,11,2590613,0.15,1.62,5,524,0,6848323,0.33,1.11,1,689,0
E00230,E02732,co-investor,0.46,46,3390426,0.28,1.57,1,595,0,6617849,0.91,1.85,4,511,0
E02932,E02732,co-investor,0.22,45,5867498,0.52,0.65,2,836,0,6617849,0.91,1.85,4,511,0
E01495,E02732,parent_company,0.35,42,6941882,0.94,0.56,2,515,1,6617849,0.91,1.85,4,511,0
E00230,E01835,supplier,0.38,20,3390426,0.28,1.57,1,595,0,6615061,0.47,1.26,1,826,0
E02057,E01835,parent_company,0.17,1,3101151,0.5,1.71,4,546,0,6615061,0.47,1.26,1,826,0
E01035,E01835,supplier,0.91,22,5166694,0.17,1.85,3,617,0,6615061,0.47,1.26,1,826,0
E01413,E00688,supplier,0.24,48,3003940,0.66,0.57,2,681,0,3220507,0.45,1.11,2,568,0
E02721,E00688,parent_company,0.14,33,6672657,0.56,1.28,0,516,0,3220507,0.45,1.11,2,568,0
E01734,E00688,parent_company,0.12,13,2997125,0.21,1.86,0,728,0,3220507,0.45,1.11,2,568,0
E02408,E00688,co-investor,0.82,8,4870664,0.31,0.68,0,534,1,3220507,0.45,1.11,2,568,0
E02798,E00688,co-investor,0.76,43,6797296,0.75,0.53,3,762,0,3220507,0.45,1.11,2,568,0
E00359,E02198,supplier,0.5,38,5539338,0.44,1.23,2,728,0,8282319,0.81,1.08,3,639,0
E01861,E02198,co-investor,0.3,19,7213929,0.61,1.73,0,766,0,8282319,0.81,1.08,3,639,0
E02072,E02198,co-investor,0.94,33,5250730,0.24,1.93,0,810,0,8282319,0.81,1.08,3,639,0
E01697,E00572,supplier,0.23,20,5960609,0.23,1.84,2,645,0,6450302,0.76,1.86,0,751,1
E02415,E00572,supplier,0.85,50,5821524,0.82,1.99,1,676,0,6450302,0.76,1.86,0,751,1
E00042,E00572,co-investor,0.32,49,6562146,0.6,1.42,0,603,0,6450302,0.76,1.86,0,751,1
E01697,E02074,supplier,0.96,26,5960609,0.23,1.84,2,645,0,3377485,0.73,1.27,0,583,0
E00116,E02074,shared_director,0.16,12,3367389,0.96,1.39,0,709,0,3377485,0.73,1.27,0,583,0
E01945,E00200,parent_company,0.45,27,6097757,0.2,0.79,2,607,0,4839168,0.41,1.83,2,802,0
E02678,E00200,co-investor,0.63,45,3809793,0.53,1.55,1,620,0,4839168,0.41,1.83,2,802,0
E00217,E00200,shared_director,0.11,37,6426799,0.68,0.89,2,570,1,4839168,0.41,1.83,2,802,0
E01540,E02691,co-investor,0.85,42,4640751,0.81,1.39,2,777,1,3415403,0.79,1.42,0,701,1
E00882,E02691,co-investor,0.43,50,2198984,0.54,1.13,0,595,0,3415403,0.79,1.42,0,701,1
E01962,E02691,parent_company,0.74,1,6916953,0.92,1.19,1,542,0,3415403,0.79,1.42,0,701,1
E01698,E00717,shared_director,0.74,49,3861232,0.73,1.09,0,622,1,9929755,0.26,1.06,3,680,0
E00742,E00717,parent_company,0.36,35,3586486,0.55,1.15,1,742,0,9929755,0.26,1.06,3,680,0
E02349,E00717,supplier,0.81,39,2791177,0.25,1.2,1,786,0,9929755,0.26,1.06,3,680,0
E01698,E02633,supplier,0.13,41,3861232,0.73,1.09,0,622,1,8244386,0.53,0.98,2,520,0
E00538,E02633,supplier,0.82,21,5711101,0.37,1.4,0,657,0,8244386,0.53,0.98,2,520,0
E00561,E00817,parent_company,0.85,19,501808,0.18,1.18,3,576,0,2494821,0.9,1.12,2,752,1
E01375,E00817,co-investor,0.97,28,6903920,0.31,0.89,1,669,0,2494821,0.9,1.12,2,752,1
E00561,E01713,supplier,0.35,30,501808,0.18,1.18,3,576,0,7174928,0.95,1.43,2,823,0
E00920,E00193,co-investor,0.93,35,6364068,0.76,1.72,1,585,0,1946896,0.45,1.16,1,660,0
E02151,E00193,co-investor,0.59,45,3208887,0.91,1.61,1,718,0,1946896,0.45,1.16,1,660,0
E02084,E00193,shared_director,0.93,21,6383762,0.93,1.32,3,801,0,1946896,0.45,1.16,1,660,0
E01097,E00193,supplier,0.88,17,3869430,0.68,1.14,3,592,0,1946896,0.45,1.16,1,660,0
E02624,E02608,shared_director,0.21,43,4356587,0.82,1.71,0,517,0,3468279,0.11,1.49,1,781,0
E02477,E02608,shared_director,0.55,17,9700411,0.52,1.34,2,756,0,3468279,0.11,1.49,1,781,0
E01367,E02608,co-investor,0.76,34,7331612,0.63,1.57,3,679,0,3468279,0.11,1.49,1,781,0
E00493,E02608,supplier,0.89,31,4346238,0.24,1.12,0,849,0,3468279,0.11,1.49,1,781,0
E00773,E02608,shared_director,0.26,14,2613880,0.56,0.6,1,583,0,3468279,0.11,1.49,1,781,0
E01859,E02608,shared_director,0.66,16,6620690,0.57,1.6,2,682,0,3468279,0.11,1.49,1,781,0
E02642,E00506,supplier,0.81,7,4440863,0.54,1.26,1,843,0,7171732,0.83,1.4,0,632,0
E01501,E00506,parent_company,0.14,5,7150351,0.55,0.75,0,545,1,7171732,0.83,1.4,0,632,0
E00549,E00506,shared_director,0.58,27,2443954,0.63,0.73,1,665,0,7171732,0.83,1.4,0,632,0
E02020,E01739,co-investor,0.4,18,5621182,0.86,1.96,1,580,0,4524112,0.92,1.73,2,720,0
E00248,E01739,shared_director,0.88,2,3754259,0.75,1.28,2,635,1,4524112,0.92,1.73,2,720,0
E02670,E01739,co-investor,0.68,39,4399090,0.67,1.38,0,600,0,4524112,0.92,1.73,2,720,0
E02775,E01739,supplier,0.45,33,6991743,0.45,0.76,1,527,0,4524112,0.92,1.73,2,720,0
E01787,E01000,parent_company,0.26,36,2783485,0.28,1.1,1,704,0,4100847,0.61,0.68,2,568,1
E02133,E01000,shared_director,0.6,3,2793634,0.25,1.38,3,563,0,4100847,0.61,0.68,2,568,1
E01201,E01000,co-investor,0.32,50,4559610,0.63,1.79,1,820,0,4100847,0.61,0.68,2,568,1
E01719,E00101,parent_company,0.81,25,2401766,0.21,1.12,3,594,1,6000955,0.38,1.32,0,836,0
E00258,E00101,co-investor,0.39,34,3592759,0.41,0.64,1,721,0,6000955,0.38,1.32,0,836,0
E02170,E02618,supplier,0.56,50,7103790,0.41,1.25,4,612,0,770267,0.75,1.65,3,641,1
E01267,E02618,co-investor,0.91,44,3112298,0.38,0.52,4,506,1,770267,0.75,1.65,3,641,1
E00972,E02618,supplier,0.23,9,3154339,0.34,1.79,2,537,0,770267,0.75,1.65,3,641,1
E02248,E02618,supplier,0.17,10,3044325,0.25,1.1,1,556,0,770267,0.75,1.65,3,641,1
E02170,E00549,supplier,0.36,36,7103790,0.41,1.25,4,612,0,2443954,0.63,0.73,1,665,0
E02573,E00751,supplier,0.64,11,5963567,0.64,0.83,3,795,0,2912054,0.92,1.6,4,567,0
